id,clusterId,Date,connectionTime,Num. Rep.,disconnectTime,Time Diff,Session Length,Avg.Sess.,donechargingTime,kWhDelivered,Avg. Consump,sessionId,siteId,spaceID,stationID,timezone,userID,Precip Type,temperature,Avg. Humidity,Avg Wind Speed(mph),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibar),Daily summary
5bc91596f9af8b0dad3c064a,39,"Sun, 29 Apr 2018", 20:27:25 ,20.46, 20:39:49 GMT,00:12:24,0.21,6.018484848,"Sun, 29 Apr 2018 20:39:41 GMT",1.16,8.39,2_39_130_31_2018-04-29 20:27:24.854899,2,CA-306,2-39-130-31,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c064b,39,"Sun, 29 Apr 2018", 21:02:34 ,21.04, 03:04:08 GMT,06:01:34,6.03,6.077755102,"Mon, 30 Apr 2018 02:55:43 GMT",13.927,8.47,2_39_126_20_2018-04-29 21:02:33.552100,2,CA-310,2-39-126-20,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c064c,39,"Sun, 29 Apr 2018", 21:22:44 ,21.38,21:40:17 GMT,00:17:33,0.29,6.078247423,"Sun, 29 Apr 2018 21:40:12 GMT",1.909,8.41,2_39_124_22_2018-04-29 21:22:44.282759,2,CA-312,2-39-124-22,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c064d,39,"Sun, 29 Apr 2018", 21:28:04 ,21.47, 00:01:57 GMT,02:33:53,2.56,6.138541667,"Sun, 29 Apr 2018 23:56:26 GMT",13.904,8.48,2_39_123_23_2018-04-29 21:28:04.065966,2,CA-313,2-39-123-23,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c064e,39,"Sun, 29 Apr 2018", 21:47:40 ,21.79, 00:38:30 GMT,02:50:50,2.85,6.176210526,"Sun, 29 Apr 2018 23:34:19 GMT",4.767,8.42,2_39_130_31_2018-04-29 21:47:40.472907,2,CA-306,2-39-130-31,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c064f,39,"Sun, 29 Apr 2018",22:00:37,22.01,22:42:00 GMT,00:41:23,0.69,6.211595745,"Sun, 29 Apr 2018 22:41:55 GMT",2.303,8.46,2_39_139_28_2018-04-29 22:00:37.095335,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c0650,39,"Sun, 29 Apr 2018", 21:40:54 ,21.68,21:46:42 GMT,01:05:48,1.1,6.270967742,"Mon, 30 Apr 2018 02:48:53 GMT",25.761,8.52,2_39_79_379_2018-04-29 22:40:53.930731,2,CA-327,2-39-79-379,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c0651,39,"Sun, 29 Apr 2018",23:10:58,23.18, 04:52:42 GMT,05:42:14,5.7,6.327173913,"Mon, 30 Apr 2018 02:27:51 GMT",2.684,8.34,2_39_78_361_2018-04-29 23:10:57.761144,2,CA-493,2-39-78-361,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c0652,39,"Sun, 29 Apr 2018",23:44:39,23.74, 03:31:38 GMT,03:46:59,3.78,6.334065934,"Mon, 30 Apr 2018 03:31:34 GMT",13.076,8.40,2_39_139_28_2018-04-29 23:44:39.140654,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c0653,39,"Sun, 29 Apr 2018", 23:53:59 ,23.9, 00:26:26 GMT,00:32:27,0.54,6.362444444,"Mon, 30 Apr 2018 00:26:17 GMT",3.504,8.35,2_39_138_29_2018-04-29 23:53:59.304392,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,24.86111111,33.836492,12.0751,124,15.5526,0,1011.92,Partly cloudy .
5bc91596f9af8b0dad3c0654,39,"Mon, 30 Apr 2018", 00:32:15 ,0.54, 04:40:27 GMT,04:08:12,4.14,6.427865169,"Mon, 30 Apr 2018 04:32:53 GMT",13.91,8.40,2_39_127_19_2018-04-30 00:32:14.963750,2,CA-309,2-39-127-19,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c0655,39,"Mon, 30 Apr 2018", 00:32:40 ,0.54, 04:54:16 GMT,04:21:36,4.36,6.453863636,"Mon, 30 Apr 2018 01:18:48 GMT",2.552,8.34,2_39_138_29_2018-04-30 00:32:40.418558,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c0656,39,"Mon, 30 Apr 2018", 00:40:53 ,0.68,02:53:26 GMT,02:12:33,2.21,6.477931034,"Mon, 30 Apr 2018 02:53:19 GMT",13.853,8.41,2_39_128_18_2018-04-30 00:40:53.135472,2,CA-308,2-39-128-18,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c0657,39,"Mon, 30 Apr 2018", 00:52:53 ,0.88, 03:42:42 GMT,02:49:49,2.83,6.52755814,"Mon, 30 Apr 2018 01:40:49 GMT",1.544,8.34,2_39_89_25_2018-04-30 00:52:53.102075,2,CA-315,2-39-89-25,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c0658,39,"Mon, 30 Apr 2018", 02:19:40,2.33, 02:54:52 GMT,00:35:12,0.59,6.571058824,"Mon, 30 Apr 2018 02:54:47 GMT",3.811,8.42,2_39_79_376_2018-04-30 02:19:39.707354,2,CA-324,2-39-79-376,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c0659,39,"Mon, 30 Apr 2018",03:42:53,3.71, 13:06:08 GMT,09:23:15,9.39,6.642261905,"Mon, 30 Apr 2018 06:41:15 GMT",10.44,8.48,2_39_79_376_2018-04-30 03:42:52.604675,2,CA-324,2-39-79-376,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc91596f9af8b0dad3c065a,39,"Mon, 30 Apr 2018", 06:56:41 ,6.94, 12:33:14 GMT,05:36:33,5.61,6.609156627,"Mon, 30 Apr 2018 12:32:58 GMT",13.016,8.45,2_39_138_566_2018-04-30 06:56:41.499872,2,CA-512,2-39-138-566,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c065b,39,"Mon, 30 Apr 2018", 13:21:35 ,13.36, 14:22:47 GMT,01:01:02,1.02,6.621341463,"Mon, 30 Apr 2018 14:22:43 GMT",3.51,8.40,2_39_131_30_2018-04-30 13:21:34.651212,2,CA-305,2-39-131-30,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c065c,39,"Mon, 30 Apr 2018",13:55:57,13.93, 23:09:48 GMT,09:13:51,9.23,6.690493827,"Mon, 30 Apr 2018 15:52:03 GMT",10.083,8.46,2_39_79_380_2018-04-30 13:55:56.532322,2,CA-489,2-39-79-380,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c065d,39,"Mon, 30 Apr 2018", 14:56:42 ,14.95, 25:29:55 GMT,10:33:13,10.55,6.65875,"Mon, 30 Apr 2018 18:05:58 GMT",10.81,8.44,2_39_95_27_2018-04-30 14:56:42.084943,2,CA-319,2-39-95-27,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c065e,39,"Mon, 30 Apr 2018", 15:04:34 ,15.08, 00:07:27 GMT,09:00:00,9,6.609493671,"Mon, 30 Apr 2018 17:03:22 GMT",6.249,8.41,2_39_78_366_2018-04-30 15:04:33.947158,2,CA-323,2-39-78-366,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c065f,39,"Mon, 30 Apr 2018",15:07:26,15.12, 22:43:14 GMT,07:35:48,7.6,6.578846154,"Mon, 30 Apr 2018 18:36:25 GMT",16.386,8.44,2_39_79_381_2018-04-30 15:07:26.419369,2,CA-490,2-39-79-381,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0660,39,"Mon, 30 Apr 2018",15:07:49,15.13,00:27:55 GMT,09:21:36,9.36,6.565584416,"Tue, 01 May 2018 00:27:51 GMT",47.808,8.33,2_39_88_24_2018-04-30 15:07:48.608581,2,CA-314,2-39-88-24,America/Los_Angeles,22,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0661,39,"Mon, 30 Apr 2018", 15:13:47 ,15.23, 23:48:38 GMT,08:34:51,8.58,6.528815789,"Mon, 30 Apr 2018 16:14:44 GMT",3.566,7.81,2_39_79_377_2018-04-30 15:13:47.385909,2,CA-325,2-39-79-377,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0662,39,"Mon, 30 Apr 2018", 15:13:48 ,15.23, 00:03:46 GMT,08:49:58,8.83,6.501466667,"Mon, 30 Apr 2018 16:58:47 GMT",5.326,7.87,2_39_130_31_2018-04-30 15:13:48.377299,2,CA-306,2-39-130-31,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0663,39,"Mon, 30 Apr 2018",15:14:18,15.24, 04:07:19 GMT,12:53:01,12.88,6.47,"Mon, 30 Apr 2018 16:15:37 GMT",1.948,7.90,2_39_78_363_2018-04-30 15:14:18.315474,2,CA-320,2-39-78-363,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0664,39,"Mon, 30 Apr 2018", 15:26:12 ,15.44,23:04:07 GMT,07:37:55,7.63,6.382191781,"Mon, 30 Apr 2018 17:01:46 GMT",6.962,7.99,2_39_127_19_2018-04-30 15:26:12.477582,2,CA-309,2-39-127-19,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0665,39,"Mon, 30 Apr 2018",15:27:36,15.46,19:31:44 GMT,04:05:08,4.09,6.364861111,,11.676,8.00,2_39_138_29_2018-04-30 15:27:36.253326,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0666,39,"Mon, 30 Apr 2018", 15:32:40 ,15.54, 19:03:14 GMT,03:30:34,3.51,6.396901408,"Mon, 30 Apr 2018 19:03:10 GMT",4.761,7.95,2_39_79_382_2018-04-30 15:32:40.483238,2,CA-491,2-39-79-382,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0667,39,"Mon, 30 Apr 2018",15:34:27,15.57, 01:06:20 GMT,09:31:53,9.53,6.438142857,"Mon, 30 Apr 2018 17:34:42 GMT",4.451,7.99,2_39_78_365_2018-04-30 15:34:27.009333,2,CA-321,2-39-78-365,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0668,39,"Mon, 30 Apr 2018",15:36:43,15.61,19:56:52 GMT,04:20:09,4.34,6.393333333,"Mon, 30 Apr 2018 18:06:04 GMT",5.494,8.04,2_39_139_28_2018-04-30 15:36:43.210995,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0669,39,"Mon, 30 Apr 2018",15:38:58,15.65, 23:54:03 GMT,08:15:05,8.25,6.423529412,"Mon, 30 Apr 2018 17:12:37 GMT",5.453,8.08,2_39_79_383_2018-04-30 15:38:57.721435,2,CA-492,2-39-79-383,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066a,39,"Mon, 30 Apr 2018", 15:47:29 ,15.79, 00:04:36 GMT,08:17:07,8.29,6.396268657,"Mon, 30 Apr 2018 17:46:33 GMT",6.124,8.12,2_39_92_442_2018-04-30 15:47:29.311801,2,CA-498,2-39-92-442,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066b,39,"Mon, 30 Apr 2018", 15:47:36 ,15.79,00:37:31 GMT,08:49:55,8.83,6.367575758,"Tue, 01 May 2018 00:31:53 GMT",2.69,8.15,2_39_78_361_2018-04-30 15:47:36.417223,2,CA-493,2-39-78-361,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066c,39,"Mon, 30 Apr 2018", 15:59:08 ,15.99, 00:47:31 GMT,08:48:23,8.81,6.329692308,"Mon, 30 Apr 2018 19:33:22 GMT",10.51,8.24,2_39_124_22_2018-04-30 15:59:08.265593,2,CA-312,2-39-124-22,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066d,39,"Mon, 30 Apr 2018", 16:00:56 ,16.02, 18:31:50 GMT,02:30:54,2.52,6.2909375,"Mon, 30 Apr 2018 17:20:19 GMT",2.575,8.20,2_39_79_376_2018-04-30 16:00:55.726494,2,CA-324,2-39-79-376,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066e,39,"Mon, 30 Apr 2018", 16:06:02 ,16.1, 00:58:49 GMT,08:52:47,8.88,6.350793651,"Mon, 30 Apr 2018 20:07:32 GMT",8.189,8.29,2_39_78_367_2018-04-30 16:06:02.025144,2,CA-494,2-39-78-367,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c066f,39,"Mon, 30 Apr 2018",16:09:14,16.15, 00:19:21 GMT,08:10:07,8.17,6.31,"Mon, 30 Apr 2018 17:52:46 GMT",5.206,8.29,2_39_91_437_2018-04-30 16:09:13.705124,2,CA-317,2-39-91-437,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0670,39,"Mon, 30 Apr 2018", 16:31:30 ,16.53, 22:48:10 GMT,06:16:40,6.28,6.279508197,"Mon, 30 Apr 2018 22:48:05 GMT",12.332,8.34,2_39_90_440_2018-04-30 16:31:29.713859,2,CA-500,2-39-90-440,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0671,39,"Mon, 30 Apr 2018", 16:44:10 ,16.74, 01:29:30 GMT,08:45:20,8.76,6.2795,"Tue, 01 May 2018 01:20:21 GMT",15.947,8.28,2_39_78_360_2018-04-30 16:44:10.253778,2,CA-322,2-39-78-360,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0672,39,"Mon, 30 Apr 2018",16:51:36,16.86,19:38:10 GMT,02:46:34,2.78,6.237457627,"Mon, 30 Apr 2018 18:25:41 GMT",3.354,8.15,2_39_78_364_2018-04-30 16:51:35.686836,2,CA-495,2-39-78-364,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0673,39,"Mon, 30 Apr 2018", 17:25:34 ,17.43, 01:15:04 GMT,07:49:30,7.83,6.297068966,"Mon, 30 Apr 2018 19:56:41 GMT",14.355,8.23,2_39_89_439_2018-04-30 17:25:33.787163,2,CA-501,2-39-89-439,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0674,39,"Mon, 30 Apr 2018",17:30:28,17.51, 23:25:16 GMT,05:54:48,5.91,6.270175439,"Mon, 30 Apr 2018 20:41:55 GMT",20.865,8.12,2_39_88_438_2018-04-30 17:30:27.924466,2,CA-502,2-39-88-438,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0675,39,"Mon, 30 Apr 2018",17:33:01,17.55,00:34:19 GMT,07:01:18,7.02,6.276607143,"Tue, 01 May 2018 00:35:16 GMT",8.331,7.89,2_39_78_362_2018-04-30 17:33:00.541021,2,CA-496,2-39-78-362,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0676,39,"Mon, 30 Apr 2018",17:42:24,17.71, 02:49:30 GMT,09:07:06,9.12,6.263090909,"Mon, 30 Apr 2018 18:43:40 GMT",1.93,7.88,2_39_123_23_2018-04-30 17:42:23.997600,2,CA-313,2-39-123-23,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0677,39,"Mon, 30 Apr 2018", 17:52:21 ,17.87,23:39:55 GMT,05:47:34,5.79,6.210185185,"Mon, 30 Apr 2018 23:39:51 GMT",15.629,7.99,2_39_92_436_2018-04-30 17:52:20.885279,2,CA-318,2-39-92-436,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0678,39,"Mon, 30 Apr 2018", 18:45:38 ,18.76, 23:22:23 GMT,04:36:45,4.61,6.218113208,"Mon, 30 Apr 2018 18:46:27 GMT",0.586012778,7.85,2_39_95_444_2018-04-30 18:45:38.019636,2,CA-497,2-39-95-444,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0679,39,"Mon, 30 Apr 2018",19:02:14,19.04,03:40:19 GMT,08:38:05,8.63,6.249038462,"Tue, 01 May 2018 01:57:39 GMT",2.554,7.99,2_39_91_441_2018-04-30 19:02:14.276934,2,CA-499,2-39-91-441,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067a,39,"Mon, 30 Apr 2018",19:37:54,19.63, 01:58:11 GMT,06:20:17,6.34,6.202352941,"Mon, 30 Apr 2018 21:44:15 GMT",6.878,8.10,2_39_79_376_2018-04-30 19:37:53.917512,2,CA-324,2-39-79-376,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067b,39,"Mon, 30 Apr 2018",19:53:33,19.89, 23:44:52 GMT,03:51:19,3.86,6.1996,"Mon, 30 Apr 2018 20:40:58 GMT",1.308,8.12,2_39_79_382_2018-04-30 19:53:32.706440,2,CA-491,2-39-79-382,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067c,39,"Mon, 30 Apr 2018",20:29:50,20.5, 23:41:13 GMT,03:11:23,3.19,6.247346939,"Mon, 30 Apr 2018 23:41:08 GMT",8.494,8.26,2_39_90_26_2018-04-30 20:29:49.601092,2,CA-316,2-39-90-26,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067d,39,"Mon, 30 Apr 2018",20:50:42,20.85, 01:32:05 GMT,04:41:23,4.69,6.311041667,"Mon, 30 Apr 2018 21:20:42 GMT",0.923,8.26,2_39_78_364_2018-04-30 20:50:41.803156,2,CA-495,2-39-78-364,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067e,39,"Mon, 30 Apr 2018",21:06:42,21.11, 01:25:41 GMT,04:18:59,4.32,6.345531915,"Tue, 01 May 2018 01:21:00 GMT",13.975,8.41,2_39_138_29_2018-04-30 21:06:42.417195,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c067f,39,"Mon, 30 Apr 2018",21:10:09,21.17, 23:06:51 GMT,01:56:42,1.95,6.389565217,"Mon, 30 Apr 2018 22:00:15 GMT",2.334,8.29,2_39_123_557_2018-04-30 21:10:08.827993,2,CA-503,2-39-123-557,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0680,39,"Mon, 30 Apr 2018", 21:18:08 ,21.3,22:15:25 GMT,00:57:17,0.95,6.488222222,"Mon, 30 Apr 2018 22:15:22 GMT",4.14,8.42,2_39_130_564_2018-04-30 21:18:08.506221,2,CA-510,2-39-130-564,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0681,39,"Mon, 30 Apr 2018", 22:32:52 ,22.55,23:09:12 GMT,00:36:20,0.61,6.614090909,"Mon, 30 Apr 2018 23:09:03 GMT",1.813,8.52,2_39_79_379_2018-04-30 22:32:52.351226,2,CA-327,2-39-79-379,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0682,39,"Mon, 30 Apr 2018", 22:41:33 ,22.69,23:19:15 GMT,00:37:42,0.63,6.75372093,"Mon, 30 Apr 2018 23:19:07 GMT",1.842,8.68,2_39_130_564_2018-04-30 22:41:33.095029,2,CA-510,2-39-130-564,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0683,39,"Mon, 30 Apr 2018", 23:19:28 ,23.32,01:58:32 GMT,02:39:04,2.65,6.89952381,"Tue, 01 May 2018 00:56:23 GMT",4.824,8.84,2_39_79_380_2018-04-30 23:19:27.598104,2,CA-489,2-39-79-380,America/Los_Angeles,,rain,26.37222222,35.872643,14.0214,10,16.1,0,1016.85,Partly cloudy .
5bc915caf9af8b0dad3c0684,39,"Tue, 01 May 2018",00:31:56,0.53, 02:10:54 GMT,01:27:23,1.46,7.003170732,"Tue, 01 May 2018 02:10:50 GMT",5.777,8.94,2_39_92_442_2018-05-01 00:31:55.766923,2,CA-498,2-39-92-442,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c0685,39,"Tue, 01 May 2018",00:43:31,0.73, 04:21:07 GMT,03:37:36,3.63,7.14175,"Tue, 01 May 2018 04:21:02 GMT",12.846,9.02,2_39_131_30_2018-05-01 00:43:31.213098,2,CA-305,2-39-131-30,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c0686,39,"Tue, 01 May 2018",01:00:22,1.01,13:08:34 GMT,12:08:12,12.14,7.231794872,"Tue, 01 May 2018 06:11:29 GMT",13.932,8.92,2_39_127_19_2018-05-01 01:00:22.472519,2,CA-309,2-39-127-19,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c0687,39,"Tue, 01 May 2018",01:14:27,1.24,01:23:58 GMT,00:09:31,0.16,7.102631579,"Tue, 01 May 2018 01:22:27 GMT",0.801,8.79,2_39_129_17_2018-05-01 01:14:26.538688,2,CA-307,2-39-129-17,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c0688,39,"Tue, 01 May 2018",01:27:39,1.46, 01:45:35 GMT,00:17:56,0.3,7.29027027,"Tue, 01 May 2018 01:45:30 GMT",1.868,9.00,2_39_138_29_2018-05-01 01:27:39.049762,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c0689,39,"Tue, 01 May 2018",01:31:03,1.52, 02:09:45 GMT,00:38:42,0.65,7.484444444,"Tue, 01 May 2018 02:09:33 GMT",1.851,9.20,2_39_129_17_2018-05-01 01:31:03.442958,2,CA-307,2-39-129-17,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068a,39,"Tue, 01 May 2018", 01:35:22 ,1.59, 03:11:51 GMT,01:36:29,1.61,7.679714286,"Tue, 01 May 2018 03:11:47 GMT",10.868,9.41,2_39_125_21_2018-05-01 01:35:22.341341,2,CA-311,2-39-125-21,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068b,39,"Tue, 01 May 2018", 01:48:07 ,1.8, 03:20:51 GMT,01:32:44,1.55,7.858235294,"Tue, 01 May 2018 03:16:46 GMT",9.055,9.37,2_39_139_28_2018-05-01 01:48:07.005869,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068c,39,"Tue, 01 May 2018", 02:10:29 ,2.17,05:10:38 GMT,03:00:09,3,8.049393939,"Tue, 01 May 2018 03:21:05 GMT",7.06,9.38,2_39_79_380_2018-05-01 02:10:29.102131,2,CA-489,2-39-79-380,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068d,39,"Tue, 01 May 2018", 03:08:47 ,3.15,16:47:55 GMT,13:39:08,13.65,8.2071875,"Tue, 01 May 2018 05:08:54 GMT",6.505,9.45,2_39_79_379_2018-05-01 03:08:47.017440,2,CA-327,2-39-79-379,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068e,39,"Tue, 01 May 2018", 04:55:59 ,4.93,19:33:43 GMT,14:37:44,14.63,8.031612903,"Tue, 01 May 2018 19:32:11 GMT",23.00731889,9.54,2_39_138_566_2018-05-01 04:55:58.860904,2,CA-512,2-39-138-566,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
5bc915caf9af8b0dad3c068f,39,"Tue, 01 May 2018", 05:44:03 ,5.73,15:30:30 GMT,09:46:27,9.77,7.811666667,"Tue, 01 May 2018 15:24:27 GMT",13.91,9.10,2_39_129_17_2018-05-01 05:44:03.135899,2,CA-307,2-39-129-17,America/Los_Angeles,,rain,28.51111111,38.763024,12.4883,339,16.1,0,1009.55,Mostly cloudy 
